Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0042364~water-soluble vitamin biosynthetic process	14	2.766798418972332	0.060288752310927646	946806, 945451, 948124, 945067, 945387, 945376, 946459, 944919, 945384, 948469, 945370, 946915, 946337, 949040	343	45	1837	1.6662131519274375	0.9999999999724056	0.4910332045458955	57.87186192687939
GOTERM_BP_FAT	GO:0009110~vitamin biosynthetic process	14	2.766798418972332	0.060288752310927646	946806, 945451, 948124, 945067, 945387, 945376, 946459, 944919, 945384, 948469, 945370, 946915, 946337, 949040	343	45	1837	1.6662131519274375	0.9999999999724056	0.4910332045458955	57.87186192687939
GOTERM_BP_FAT	GO:0006766~vitamin metabolic process	14	2.766798418972332	0.060288752310927646	946806, 945451, 948124, 945067, 945387, 945376, 946459, 944919, 945384, 948469, 945370, 946915, 946337, 949040	343	45	1837	1.6662131519274375	0.9999999999724056	0.4910332045458955	57.87186192687939
GOTERM_BP_FAT	GO:0043650~dicarboxylic acid biosynthetic process	8	1.5810276679841897	0.06173449614743619	947724, 947723, 947927, 947084, 946495, 945031, 946802, 945528	343	20	1837	2.142274052478134	0.9999999999848864	0.4900231207999026	58.76400967338438
GOTERM_BP_FAT	GO:0072521~purine-containing compound metabolic process	17	3.3596837944664033	0.06688177269034853	946957, 944839, 948695, 945032, 948254, 945686, 948504, 948242, 945226, 946794, 946368, 947972, 948778, 945695, 944958, 948479, 946975	343	59	1837	1.5431635123783172	0.9999999999982411	0.5094715656319293	61.7999597046199
GOTERM_BP_FAT	GO:0006163~purine nucleotide metabolic process	17	3.3596837944664033	0.06688177269034853	946957, 944839, 948695, 945032, 948254, 945686, 948504, 948242, 945226, 946794, 946368, 947972, 948778, 945695, 944958, 948479, 946975	343	59	1837	1.5431635123783172	0.9999999999982411	0.5094715656319293	61.7999597046199
GOTERM_BP_FAT	GO:0009423~chorismate biosynthetic process	5	0.9881422924901186	0.06800224160572108	947927, 947084, 946495, 945031, 945528	343	9	1837	2.9753806284418527	0.9999999999989004	0.5064121690892862	62.43271935973853
GOTERM_BP_FAT	GO:0046417~chorismate metabolic process	5	0.9881422924901186	0.06800224160572108	947927, 947084, 946495, 945031, 945528	343	9	1837	2.9753806284418527	0.9999999999989004	0.5064121690892862	62.43271935973853
GOTERM_BP_FAT	GO:0009070~serine family amino acid biosynthetic process	8	1.5810276679841897	0.0783966367260846	945226, 947939, 948433, 948531, 948126, 945258, 946888, 948913	343	21	1837	2.0402610023601278	0.9999999999999863	0.5497869303605809	67.85626468475418
GOTERM_BP_FAT	GO:0009069~serine family amino acid metabolic process	8	1.5810276679841897	0.0783966367260846	945226, 947939, 948433, 948531, 948126, 945258, 946888, 948913	343	21	1837	2.0402610023601278	0.9999999999999863	0.5497869303605809	67.85626468475418
GOTERM_BP_FAT	GO:0019363~pyridine nucleotide biosynthetic process	7	1.383399209486166	0.07872938926748575	945276, 945248, 947049, 948869, 948300, 946648, 948911	343	17	1837	2.2052821128451376	0.9999999999999881	0.542516268066664	68.01723112068427
GOTERM_BP_FAT	GO:0009435~NAD biosynthetic process	7	1.383399209486166	0.07872938926748575	945276, 945248, 947049, 948869, 948300, 946648, 948911	343	17	1837	2.2052821128451376	0.9999999999999881	0.542516268066664	68.01723112068427
GOTERM_BP_FAT	GO:0019674~NAD metabolic process	7	1.383399209486166	0.07872938926748575	945276, 945248, 947049, 948869, 948300, 946648, 948911	343	17	1837	2.2052821128451376	0.9999999999999881	0.542516268066664	68.01723112068427
GOTERM_BP_FAT	GO:0019359~nicotinamide nucleotide biosynthetic process	7	1.383399209486166	0.07872938926748575	945276, 945248, 947049, 948869, 948300, 946648, 948911	343	17	1837	2.2052821128451376	0.9999999999999881	0.542516268066664	68.01723112068427
GOTERM_BP_FAT	GO:0009451~RNA modification	14	2.766798418972332	0.0816854618137416	948690, 947153, 948215, 947685, 948161, 948124, 947674, 947318, 945378, 945067, 945425, 947687, 947004, 949130	343	47	1837	1.5953104646113763	0.9999999999999967	0.5476567496777913	69.41472160262418
GOTERM_BP_FAT	GO:0051186~cofactor metabolic process	25	4.940711462450593	0.08353861416106366	944839, 948522, 945032, 945451, 945686, 946554, 945227, 945387, 944958, 945276, 945248, 948869, 945376, 947049, 948300, 945384, 945368, 945370, 948469, 946648, 948479, 948911, 946915, 946337, 949040	343	98	1837	1.3662462069375856	0.9999999999999984	0.5476201241870869	70.26167574436805
GOTERM_BP_FAT	GO:0042330~taxis	15	2.9644268774703555	0.08767080682451081	946687, 945636, 945646, 945647, 947456, 947534, 945678, 946684, 945813, 945648, 946390, 947280, 945442, 945639, 946300	343	52	1837	1.5449091724601929	0.9999999999999998	0.5575212921273777	72.07245814846553
GOTERM_BP_FAT	GO:0040011~locomotion	15	2.9644268774703555	0.08767080682451081	946687, 945636, 945646, 945647, 947456, 947534, 945678, 946684, 945813, 945648, 946390, 947280, 945442, 945639, 946300	343	52	1837	1.5449091724601929	0.9999999999999998	0.5575212921273777	72.07245814846553
GOTERM_BP_FAT	GO:0042401~cellular biogenic amine biosynthetic process	10	1.9762845849802373	0.08889129052402464	947715, 945226, 945476, 945519, 945109, 947474, 946323, 946229, 947457, 945846	343	30	1837	1.7852283770651118	0.9999999999999999	0.554641296424162	72.58738066398163
GOTERM_BP_FAT	GO:0009309~amine biosynthetic process	10	1.9762845849802373	0.08889129052402464	947715, 945226, 945476, 945519, 945109, 947474, 946323, 946229, 947457, 945846	343	30	1837	1.7852283770651118	0.9999999999999999	0.554641296424162	72.58738066398163
GOTERM_BP_FAT	GO:0034654~nucleobase-containing compound biosynthetic process	31	6.126482213438735	0.0932887211889612	946957, 948906, 948695, 947818, 945686, 945154, 948504, 948242, 944958, 945276, 948869, 948763, 948911, 948479, 944839, 944775, 948254, 945226, 944744, 946794, 947972, 946368, 945695, 948778, 945248, 947049, 947696, 945556, 948300, 946648, 946975	343	128	1837	1.29707999271137	1.0	0.565002607644961	74.37049475337741
GOTERM_BP_FAT	GO:0018130~heterocycle biosynthetic process	44	8.695652173913043	0.09462853786882908	946957, 948906, 945519, 948695, 946806, 946229, 947818, 945686, 945154, 948504, 945846, 948242, 948124, 945109, 945067, 944958, 945276, 948869, 946459, 944919, 948763, 948479, 948911, 946337, 949040, 944839, 944775, 945451, 948254, 945226, 944744, 946794, 947972, 946368, 945695, 948778, 945248, 947696, 947049, 945556, 948300, 945368, 946648, 946975	343	192	1837	1.2273445092322643	1.0	0.5626433557244485	74.89199464425009
GOTERM_BP_FAT	GO:0051188~cofactor biosynthetic process	17	3.3596837944664033	0.09764325562336826	944839, 948522, 945451, 945686, 945227, 945248, 945276, 944958, 948869, 947049, 948300, 945368, 946648, 948911, 948479, 946337, 949040	343	62	1837	1.468494310166463	1.0	0.5669691738084637	76.02962014152294
